312000 17.3333
314000 17.6667
316000 18
318000 18
320000 17
322000 17
324000 18
326000 17.6667
328000 17.6667
330000 17.6667
332000 18.3333
334000 17.6667
336000 17.6667
338000 17.3333
340000 18.6667
342000 17.6667
344000 17.3333
346000 17.3333
348000 19.3333
350000 17.3333
352000 17.6667
354000 18
356000 18.3333
358000 17.3333
360000 17.3333
362000 18.3333
364000 17.6667
366000 17.6667
368000 17.6667
370000 18.3333
372000 17.3333
374000 17.6667
376000 17.3333
378000 18.3333
380000 17.3333
382000 17.6667
384000 18.3333
386000 17.3333
388000 18
390000 17.6667
392000 18.6667
394000 17.6667
396000 17.6667
398000 17.6667
400000 18.3333
402000 17.6667
404000 17.3333
406000 17.6667
408000 18.6667
410000 18
412000 17.6667
414000 18.6667
416000 17.6667
418000 17.6667
420000 17.6667
422000 18.6667
424000 17.3333
426000 17.6667
428000 17.3333
430000 18.3333
432000 17.6667
434000 17.6667
436000 18
438000 18.3333
440000 17.6667
442000 17.6667
444000 18.3333
446000 17.6667
448000 17.6667
450000 17.6667
452000 18.6667
454000 18
456000 18
458000 17.6667
460000 18.3333
462000 17.3333
464000 17.3333
466000 18
468000 18.6667
470000 17.3333
472000 17.3333
474000 18.3333
476000 17.6667
478000 17.6667
480000 17.6667
482000 18.6667
484000 17.6667
486000 17.6667
488000 17.3333
490000 18.3333
492000 17.6667
494000 18
496000 18
498000 18
500000 17.6667
502000 17.3333
504000 18.3333
506000 17.6667
508000 17.6667
510000 18
512000 19
514000 19
516000 18
518000 18
520000 18
522000 17.6667
524000 17.6667
526000 18.3333
528000 17.6667
530000 18
532000 18
534000 18.3333
536000 17.3333
538000 17.6667
540000 18.3333
542000 18.6667
544000 18
546000 18
548000 18.3333
550000 18.6667
552000 17.6667
554000 17.6667
556000 19.3333
558000 18.3333
560000 17.6667
562000 17.3333
564000 18.3333
566000 17.6667
568000 17.6667
570000 18
572000 18
574000 17.3333
576000 17.6667
578000 18.3333
580000 17.6667
582000 17.3333
584000 17.3333
586000 18
588000 18
590000 17.3333
592000 17.6667
594000 18.3333
596000 17.3333
598000 17.6667
600000 17.6667
602000 18.3333
604000 17.6667
606000 17.6667
608000 18
610000 20
612000 17.6667
614000 17.6667
616000 18.3333
618000 17.6667
620000 17.6667
622000 17.6667
624000 18.3333
626000 17.3333
628000 17
630000 17.6667
632000 19
634000 17.6667
636000 17.6667
638000 18
640000 17.6667
642000 17.6667
644000 17.6667
646000 18
648000 17.3333
650000 17.3333
652000 17.3333
654000 18.3333
656000 18
658000 18
660000 17.6667
662000 21.6667
664000 18
666000 17.6667
668000 18.3333
670000 18.3333
672000 17.6667
674000 17.6667
676000 18.3333
678000 17.6667
680000 17.3333
682000 17.3333
684000 18.3333
686000 18
688000 17.6667
690000 18
692000 18
694000 17.6667
696000 18
698000 18.3333
700000 18
702000 17.3333
704000 17.6667
706000 18.6667
708000 18
710000 17.6667
712000 18
714000 19.3333
716000 17.6667
718000 17.3333
720000 17.6667
722000 18
724000 17.3333
726000 17.6667
728000 18
730000 17.6667
732000 17.6667
734000 17.3333
736000 18.3333
738000 17.6667
740000 17.6667
742000 17.3333
744000 18.3333
746000 17.3333
748000 17.6667
750000 18
752000 18.3333
754000 17.3333
756000 17.6667
758000 18.3333
760000 17.3333
762000 17.6667
764000 17.6667
766000 18.6667
768000 17.6667
770000 17.3333
772000 17.6667
774000 18.3333
776000 17.6667
778000 17.6667
780000 17.6667
782000 18
784000 17.6667
786000 17.6667
788000 18.3333
790000 17.6667
792000 17.6667
794000 18
796000 18.3333
798000 17.6667
800000 18
802000 17.3333
804000 18.6667
806000 17.6667
808000 17.6667
810000 17.3333
812000 18
814000 17.6667
816000 17.6667
818000 17.6667
820000 18.3333
822000 17.6667
824000 18
826000 18
828000 18.3333
830000 17.6667
832000 17.3333
834000 18.3333
836000 17.6667
838000 18
840000 17.6667
842000 18.3333
844000 17.6667
846000 17.6667
848000 17.3333
850000 18.3333
852000 17.6667
854000 17.3333
856000 18.3333
858000 17.3333
860000 17.3333
862000 17.6667
864000 18
866000 17.3333
868000 18
870000 17.6667
872000 18.6667
874000 17.6667
876000 18
878000 17.6667
880000 18.3333
882000 17.3333
884000 17.6667
886000 18.3333
888000 17.6667
890000 17.6667
892000 17.3333
894000 18
896000 17.6667
898000 17.6667
900000 18
902000 18.3333
904000 17.6667
906000 17.6667
908000 17.3333
910000 18.3333
912000 17.6667
914000 17.6667
916000 17.6667
918000 18
920000 17.3333
922000 17.3333
924000 18.6667
926000 18
928000 17.3333
930000 17.3333
932000 18.3333
934000 17.3333
936000 18
938000 17.6667
940000 18
942000 17.6667
944000 17.6667
946000 17.6667
948000 18
950000 17.3333
952000 17.3333
954000 18.3333
956000 17.6667
958000 17.6667
960000 17.3333
962000 18
964000 17.6667
966000 17.6667
968000 17.6667
970000 18.3333
972000 17.6667
974000 17.6667
976000 17.6667
978000 18.6667
980000 17.6667
982000 17.6667
984000 17.6667
986000 18.3333
988000 17.6667
990000 17.3333
992000 18
994000 17.6667
996000 17.6667
998000 17.3333
1000000 18.3333
