8440 50.3333
8460 49.3333
8480 54.3333
8500 50
8520 49.3333
8540 50
8560 50.3333
8580 49.6667
8600 49.6667
8620 50.3333
8640 52.3333
8660 49.6667
8680 56
8700 52.6667
8720 49
8740 48.6667
8760 50
8780 49.6667
8800 51
8820 49.6667
8840 50
8860 53
8880 52
8900 51.6667
8920 51.3333
8940 52.3333
8960 54.6667
8980 49.6667
9000 49
9020 51.6667
9040 51.3333
9060 50.3333
9080 51.6667
9100 50.6667
9120 52.3333
9140 51
9160 51.3333
9180 52.6667
9200 52.6667
9220 52
9240 48.6667
9260 49.6667
9280 52
9300 50
9320 49.3333
9340 51
9360 50.3333
9380 50
9400 50.6667
9420 51
9440 53.3333
9460 51.3333
9480 50
9500 50.3333
9520 50.6667
9540 50.6667
9560 50.6667
9580 52
9600 54
9620 50.3333
9640 51
9660 52
9680 52.3333
9700 51.3333
9720 53
9740 50
9760 51.3333
9780 50.3333
9800 51.3333
9820 52
9840 52.3333
9860 51.3333
9880 49.3333
9900 50.6667
9920 53.3333
9940 51.6667
9960 51.6667
9980 54
10000 51.6667
